count,name,pseudonym,source,active_from,active_to,viaf,ulan,wikidata,wikipedia,source,loc,gnd
2,Jacometti Ignazio,,vocab,1850,1857,http://viaf.org/viaf/96322181,http://vocab.getty.edu/ulan/500088287,http://www.wikidata.org/entity/Q16063070,,vocab,,https://d-nb.info/gnd/1128189216
2,Cignaroli Fra Felice,,vocab,1750,1799,http://viaf.org/viaf/60001608,http://vocab.getty.edu/ulan/500053414,http://www.wikidata.org/entity/Q52154233,,vocab,,https://d-nb.info/gnd/123847206
2,Anguissola Luigi,,data and vocab,1512,1524,http://viaf.org/viaf/96645022,http://vocab.getty.edu/ulan/500132526,http://www.wikidata.org/entity/Q76879920,,data and vocab,,
2,Puglieschi Antonio,,vocab,1704,1704,http://viaf.org/viaf/50367750,http://vocab.getty.edu/ulan/500009275,http://www.wikidata.org/entity/Q1284053,,vocab,,https://d-nb.info/gnd/131719289
2,Spierre François,,vocab,1665,1665,http://viaf.org/viaf/47035907,http://vocab.getty.edu/ulan/500022187,http://www.wikidata.org/entity/Q37595525,,vocab,http://id.loc.gov/authorities/names/nr89007829,https://d-nb.info/gnd/124355897
2,Falcone Francesco,,,1925,1930,,,,,,,
2,Vito di Marco,,,1475,1499,,,,,,,
2,Tengnagel Jan,,vocab,1611,1615,http://viaf.org/viaf/121885133,http://vocab.getty.edu/ulan/500010019,http://www.wikidata.org/entity/Q2862503,,vocab,,https://d-nb.info/gnd/130871494
2,Scacciera Giovanni Antonio,,data and vocab,1500,1524,http://viaf.org/viaf/96134548,http://vocab.getty.edu/ulan/500065882,,,data and vocab,,
2,Greppi Giovanni Battista,,,1625,1647,,,,,,,
2,Quillerier Noël,,vocab,1626,1626,http://viaf.org/viaf/23204175,http://vocab.getty.edu/ulan/500054459,http://www.wikidata.org/entity/Q3345877,,vocab,,https://d-nb.info/gnd/128892633
2,Francesco da Faenza,,,1442,1442,,,,,,,
2,Sogliani Giovanni Antonio/ Michele di Ridolfo,,,,,,,,,,,
2,Mascherini Marcello,,vocab,1926,1983,http://viaf.org/viaf/117925574,http://vocab.getty.edu/ulan/500194706,http://www.wikidata.org/entity/Q1702444,,vocab,http://id.loc.gov/authorities/names/n82004860,https://d-nb.info/gnd/119225042
2,Vannucci Pietro (Perugino)/ Sanzio Raffaello,,,,,,,,,,,
2,Pietro di Tommaso del Minella,,vocab,1444,1447,,http://vocab.getty.edu/ulan/500013118,http://www.wikidata.org/entity/Q61747376,,vocab,,
2,Canti Francesco,,,1700,1799,,,,,,,
2,Crescenzi Giovan Battista,,,,,,,,,,,
2,Lanfranchi Alessandro,,,1682,1730,,,,,,,
2,Ricciolini Nicolò,,vocab,1725,1749,http://viaf.org/viaf/7352138,http://vocab.getty.edu/ulan/500088966,http://www.wikidata.org/entity/Q7024553,,vocab,http://id.loc.gov/authorities/names/nr2006019411,https://d-nb.info/gnd/132066920
2,Mulinari Stefano,,vocab,1760,1790,http://viaf.org/viaf/96367685,http://vocab.getty.edu/ulan/500093657,http://www.wikidata.org/entity/Q37520825,,vocab,http://id.loc.gov/authorities/names/no2008048111,https://d-nb.info/gnd/1055339019
2,Mingozzi Girolamo,,vocab,1715,1725,http://viaf.org/viaf/20760753,http://vocab.getty.edu/ulan/500013731,http://www.wikidata.org/entity/Q3761207,,vocab,http://id.loc.gov/authorities/names/nr93035700,https://d-nb.info/gnd/129382787
2,Niccolò di Bonaccorso,,,,,,,,,,,
2,Ussi Stefano,,vocab,1850,1890,http://viaf.org/viaf/38018310,http://vocab.getty.edu/ulan/500014508,http://www.wikidata.org/entity/Q2256808,,vocab,http://id.loc.gov/authorities/names/nr90020811,https://d-nb.info/gnd/130175900
2,Champaigne Phillippe de,,,,,,,,,,,
2,Scetta Angelo,,,1842,1845,,,,,,,
2,Arvari Ranuccio,,data and vocab,1400,1424,http://viaf.org/viaf/96227487,http://vocab.getty.edu/ulan/500076996,http://www.wikidata.org/entity/Q97571964,,data and vocab,,
2,Roos,,,,,,,,,,,
2,Botticini Francesco/ Botticini Raffaello,,,,,,,,,,,
2,Lovatti Matteo,,vocab,1890,1909,,http://vocab.getty.edu/ulan/500154555,,,vocab,,
2,Calzetta Pietro,,data,1465,1470,http://viaf.org/viaf/266208706,http://vocab.getty.edu/ulan/500079243,http://www.wikidata.org/entity/Q7192947,,data,,https://d-nb.info/gnd/1022721534
2,Visoni Angelo,,,1910,1956,,,,,,,
2,Piò Angelo Gabriello,,vocab,1719,1750,http://viaf.org/viaf/37824081,http://vocab.getty.edu/ulan/500010508,http://www.wikidata.org/entity/Q4762940,,vocab,,https://d-nb.info/gnd/12337040X
2,Podestà Giovanni Andrea,,,1630,1674,,,,,,,
2,Bonaventura di Michele,,data and vocab,1270,1280,http://viaf.org/viaf/96205785,http://vocab.getty.edu/ulan/500074403,http://www.wikidata.org/entity/Q97857348,,data and vocab,,
2,Ramazzani Ercole,,data,1566,1583,http://viaf.org/viaf/95802755,http://vocab.getty.edu/ulan/500019782,http://www.wikidata.org/entity/Q3731209,http://it.wikipedia.org/wiki/Ercole_Ramazzani,data,http://id.loc.gov/authorities/names/nr2002039714,https://d-nb.info/gnd/124582508
2,Gottarelli Angelo,,,1786,1786,,,,,,,
2,Baglioni Umberto,,,1930,1965,,,,,,,
2,Giovanni del Sordo,Mone da Pisa,,1550,1607,,,,,,,
2,Gambacciani Francesco,,vocab,1769,1769,http://viaf.org/viaf/45387243,http://vocab.getty.edu/ulan/500096541,http://www.wikidata.org/entity/Q131380180,,vocab,,https://d-nb.info/gnd/129626155
2,Ghiberti Vittorio,,manual,1452,1466,http://viaf.org/viaf/80321201,http://vocab.getty.edu/ulan/500024697,http://www.wikidata.org/entity/Q97143940,,manual,,https://d-nb.info/gnd/135879809
2,Vleughels Nicolas,,,,,,,,,,,
2,Cambruzzi Giacomo,,vocab,1774,1774,,http://vocab.getty.edu/ulan/500024962,http://www.wikidata.org/entity/Q88791674,,vocab,,
2,Ubaldini Pietro Paolo,,,,,,,,,,,
2,Bonarelli Matteo,,,1633,1650,,,,,,,
2,Galli Pietro,,vocab,1829,1860,http://viaf.org/viaf/89080859,http://vocab.getty.edu/ulan/500008085,http://www.wikidata.org/entity/Q18508615,,vocab,http://id.loc.gov/authorities/names/no2011000026,https://d-nb.info/gnd/1265505411
2,Corvinus Johann August,,vocab,1727,1727,http://viaf.org/viaf/22413594,http://vocab.getty.edu/ulan/500054564,http://www.wikidata.org/entity/Q1591151,,vocab,http://id.loc.gov/authorities/names/nr90007860,https://d-nb.info/gnd/100092624
2,Cannilla Franco,,,1950,1960,,,,,,,
2,Sibilla Gaspare,,vocab,1764,1777,http://viaf.org/viaf/89131455,http://vocab.getty.edu/ulan/500063931,http://www.wikidata.org/entity/Q113509431,,vocab,http://id.loc.gov/authorities/names/no2022057283,https://d-nb.info/gnd/128896922
2,Embriachi Baldassarre,,manual,1396,1409,,http://vocab.getty.edu/ulan/500405907,,,manual,,
2,Silvani Pier Francesco,,vocab,1677,1740,http://viaf.org/viaf/164118208,http://vocab.getty.edu/ulan/500121623,http://www.wikidata.org/entity/Q3902871,,vocab,,https://d-nb.info/gnd/14049250X
2,D'Elia Alessio,,data,1718,1750,http://viaf.org/viaf/96480638,http://vocab.getty.edu/ulan/500107050,,,data,,
2,Gregorio Teutonico,,,1493,1495,,,,,,,
2,Sadeler Raphael il Vecchio,,data,1598,1603,http://viaf.org/viaf/87146814,http://vocab.getty.edu/ulan/500026660,http://www.wikidata.org/entity/Q19569785,,data,http://id.loc.gov/authorities/names/n99035740,https://d-nb.info/gnd/118604775
2,Hamilton Gavin,,vocab,1740,1798,http://viaf.org/viaf/24875065,http://vocab.getty.edu/ulan/500115642,http://www.wikidata.org/entity/Q1496436,,vocab,http://id.loc.gov/authorities/names/nr89014515,https://d-nb.info/gnd/11914462X
2,Paolo Romano,,data and vocab,1452,1471,http://viaf.org/viaf/95757797,http://vocab.getty.edu/ulan/500012570,http://www.wikidata.org/entity/Q2469612,,data and vocab,http://id.loc.gov/authorities/names/no2014093415,https://d-nb.info/gnd/141560711
2,"""Pietro""",,,1284,1499,,,,,,,
2,Crespi Luigi/ Crespi Giuseppe Maria,,,,,,,,,,,
2,Allegrini Flaminio,,data and vocab,1620,1640,http://viaf.org/viaf/30460872,http://vocab.getty.edu/ulan/500006387,http://www.wikidata.org/entity/Q3073287,http://it.wikipedia.org/wiki/Flaminio_Allegrini,data and vocab,,https://d-nb.info/gnd/124052517
2,Rossetti Cesare,,vocab,1593,1644,http://viaf.org/viaf/95770652,http://vocab.getty.edu/ulan/500014620,http://www.wikidata.org/entity/Q18508013,,vocab,http://id.loc.gov/authorities/names/n80059871,https://d-nb.info/gnd/188442502
2,Gaddi Francesco,,,1736,1799,,,,,,,
2,Janssens Jan,,,1615,1624,,,,,,,
2,Pinacci Giuseppe,,vocab,1660,1660,,http://vocab.getty.edu/ulan/500110388,http://www.wikidata.org/entity/Q27981856,,vocab,,
2,Carracci Paolo,,data and vocab,1602,1618,http://viaf.org/viaf/10750534,http://vocab.getty.edu/ulan/500016208,http://www.wikidata.org/entity/Q5391724,,data and vocab,,https://d-nb.info/gnd/123298547
2,Belferdino Varrone,,,,,,,,,,,
2,Baldassarre di Biagio del Firenze/ Civitali Matteo,,,,,,,,,,,
2,De Martino Giovanni,,,1890,1935,,,,,,,
2,Jacopo d'Antonio,,,1447,1454,,,,,,,
2,Giovanni di Piamonte,,data and vocab,1456,1456,http://viaf.org/viaf/95811021,http://vocab.getty.edu/ulan/500021069,http://www.wikidata.org/entity/Q16560229,,data and vocab,,
2,Cocciola Federico,,,1565,1579,,,,,,,
2,Tagliapietra Alvise,,vocab,1730,1733,http://viaf.org/viaf/70034005,http://vocab.getty.edu/ulan/500092751,http://www.wikidata.org/entity/Q4738316,,vocab,,https://d-nb.info/gnd/130319082
2,Tagliapietra Carlo,,,1730,1733,,,,,,,
2,Angelini Giuseppe,,manual,1780,1780,http://viaf.org/viaf/18365449,http://vocab.getty.edu/ulan/500020166,http://www.wikidata.org/entity/Q5557066,,manual,http://id.loc.gov/authorities/names/nr90000904,https://d-nb.info/gnd/131753304
2,Salerno di Coppo di Marcovaldo,,manual,1274,1275,http://viaf.org/viaf/42701641,http://vocab.getty.edu/ulan/500008638,http://www.wikidata.org/entity/Q2214232,,manual,http://id.loc.gov/authorities/names/nr94041819,https://d-nb.info/gnd/121723941
2,Bernardini Agapito,,vocab,1733,1733,,http://vocab.getty.edu/ulan/500062272,,,vocab,,
2,Bottala Giovanni Maria,Raffaellino,,,,,,,,,,
2,Vimercati Carlo,,vocab,1650,1715,http://viaf.org/viaf/75042168,http://vocab.getty.edu/ulan/500028516,http://www.wikidata.org/entity/Q3659290,,vocab,,https://d-nb.info/gnd/133442802
2,Scalvini Pietro,,,1730,1792,,,,,,,
2,Chilone Vincenzo,,,,,,,,,,,
2,Monte di Giovanni del Fora,,data and vocab,1504,1504,http://viaf.org/viaf/247027206,http://vocab.getty.edu/ulan/500015139,http://www.wikidata.org/entity/Q3322587,http://it.wikipedia.org/wiki/Monte_di_Giovanni_del_Fora,data and vocab,,https://d-nb.info/gnd/134211812
2,Buono Pietro,,vocab,1492,1512,,http://vocab.getty.edu/ulan/500198734,,,vocab,,
2,Castello Giovanni Battista,Bergamasco,data and vocab,1551,1553,http://viaf.org/viaf/122074010,http://vocab.getty.edu/ulan/500005057,http://www.wikidata.org/entity/Q723221,,data and vocab,http://id.loc.gov/authorities/names/no00035389,https://d-nb.info/gnd/121997979
2,Picenardi Mauro,,,1755,1809,,,,,,,
2,Creara Sante,,,,,,,,,,,
2,Wassenhove Joos van,Giusto di Gand,,,,,,,,,,
2,Tuccio di Gioffredo da Fondi,,vocab,1490,1499,,http://vocab.getty.edu/ulan/500120171,,,vocab,,
2,Ludick Lodewijk van,,vocab,1703,1703,,http://vocab.getty.edu/ulan/500004647,http://www.wikidata.org/entity/Q18575764,,vocab,,
2,Piranesi Giovanni Battista,,,,,,,,,,,
2,Schiaffino Francesco Maria,,vocab,1705,1763,http://viaf.org/viaf/96254040,http://vocab.getty.edu/ulan/500080198,http://www.wikidata.org/entity/Q3081010,,vocab,,https://d-nb.info/gnd/123695112
2,Agricola Luigi,,data and vocab,1775,1821,http://viaf.org/viaf/76584747,http://vocab.getty.edu/ulan/500074431,http://www.wikidata.org/entity/Q2043921,,data and vocab,,https://d-nb.info/gnd/1082799343
2,Simonot François,Monsù Francesco Borgognone,,,,,,,,,,
2,Corradini Giovanni Battista,,,1625,1628,,,,,,,
2,Moneta Giovanni Battista,,,1550,1599,,,,,,,
2,Poussin Claude,,vocab,1648,1651,http://viaf.org/viaf/18107743,http://vocab.getty.edu/ulan/500094024,http://www.wikidata.org/entity/Q6055171,,vocab,,https://d-nb.info/gnd/122533208
2,Nicolò di Pietro Paolo,,,1200,1249,,,,,,,
2,Pietro di Nicolò,,,1200,1249,,,,,,,
2,Fetti Lucrina,,vocab,1619,1650,,http://vocab.getty.edu/ulan/500489099,,,vocab,,
2,Mainardi G.A.,,,1700,1799,,,,,,,
2,Bevilacqua Giovanni Carlo,,data and vocab,1819,1842,http://viaf.org/viaf/56738432,http://vocab.getty.edu/ulan/500064601,http://www.wikidata.org/entity/Q3107125,http://it.wikipedia.org/wiki/Giovanni_Carlo_Bevilacqua,data and vocab,http://id.loc.gov/authorities/names/nr2002033331,https://d-nb.info/gnd/124198449
2,Lorrain Nicolas François,Nicolò Lorenese,vocab,1600,1699,,http://vocab.getty.edu/ulan/500031402,,,vocab,,
2,Tacca Ferdinando,,manual,1659,1665,http://viaf.org/viaf/5865425,http://vocab.getty.edu/ulan/500006323,http://www.wikidata.org/entity/Q3068740,,manual,http://id.loc.gov/authorities/names/nr99026179,https://d-nb.info/gnd/124421539
2,Toschi Paolo,,vocab,1808,1854,http://viaf.org/viaf/7526648,http://vocab.getty.edu/ulan/500026291,http://www.wikidata.org/entity/Q551149,,vocab,http://id.loc.gov/authorities/names/no2002028163,https://d-nb.info/gnd/121514935
2,Panico Antonio Maria,,vocab,1600,1620,http://viaf.org/viaf/95788297,http://vocab.getty.edu/ulan/500017456,http://www.wikidata.org/entity/Q90876960,,vocab,,https://d-nb.info/gnd/188439390
2,Giacomo da Riva,,data,1366,1416,http://viaf.org/viaf/193646811,,http://www.wikidata.org/entity/Q43014340,,data,,
2,Rosi Zanobi,,vocab,1615,1622,http://viaf.org/viaf/10789750,http://vocab.getty.edu/ulan/500095594,http://www.wikidata.org/entity/Q20041561,,vocab,,https://d-nb.info/gnd/124831060
2,Gallina Lodovico,,data,1780,1787,http://viaf.org/viaf/40557119,http://vocab.getty.edu/ulan/500010710,http://www.wikidata.org/entity/Q3839104,http://it.wikipedia.org/wiki/Lodovico_Gallina,data,,https://d-nb.info/gnd/133171760
2,Cassana Giovanni Francesco,,vocab,1600,1638,,http://vocab.getty.edu/ulan/500008473,http://www.wikidata.org/entity/Q976473,,vocab,,
2,Magnani Cristoforo,,data,1578,1578,http://viaf.org/viaf/95853098,http://vocab.getty.edu/ulan/500027795,http://www.wikidata.org/entity/Q97325513,,data,,
2,Lefebvre Valentin,,,1660,1680,,,,,,,
2,Master of Los Angeles 48.1,,,,,,,,,,,
2,Manno Vincenzo,,,,,,,,,,,
2,Dardani Pietro,,,1748,1808,,,,,,,
2,Caula Sigismondo,,data,1655,1724,http://viaf.org/viaf/19642805,http://vocab.getty.edu/ulan/500021652,http://www.wikidata.org/entity/Q3483541,http://it.wikipedia.org/wiki/Sigismondo_Caula,data,http://id.loc.gov/authorities/names/nr2006032736,https://d-nb.info/gnd/1223949362
2,Lama Giovan Bernardo,,data,1560,1599,http://viaf.org/viaf/95719265,http://vocab.getty.edu/ulan/500006318,http://www.wikidata.org/entity/Q3107104,,data,,https://d-nb.info/gnd/1046928686
2,Martinelli Luca,,data and vocab,1575,1625,,http://vocab.getty.edu/ulan/500031438,http://www.wikidata.org/entity/Q44806621,,data and vocab,,
2,Guillaume de Marcillat,,vocab,1510,1520,http://viaf.org/viaf/155523932,http://vocab.getty.edu/ulan/500120245,http://www.wikidata.org/entity/Q1364424,,vocab,,https://d-nb.info/gnd/124036759
2,Baschenis Evaristo,,data,,,http://viaf.org/viaf/100218652,http://vocab.getty.edu/ulan/500021029,http://www.wikidata.org/entity/Q1351753,http://it.wikipedia.org/wiki/Evaristo_Baschenis,data,http://id.loc.gov/authorities/names/nr90003755,https://d-nb.info/gnd/11948952X
2,Nicola di Bartolomeo da Foggia,,vocab,1272,1272,,http://vocab.getty.edu/ulan/500055026,,,vocab,,
2,Tristán de Escamilla Luis,,,,,,,,,,,
2,Vincidor Tommaso di Andrea,,,1510,1536,,,,,,,
2,Viola Domenico,Cavalier Viola,,1707,1707,,,,,,,
2,Antonio de Calvis,,,,,,,,,,,
2,Brustolon Giovanni Battista,Battista,manual,1730,1796,http://viaf.org/viaf/18103695,http://vocab.getty.edu/ulan/500016279,http://www.wikidata.org/entity/Q5563708,,manual,http://id.loc.gov/authorities/names/nr2004028695,https://d-nb.info/gnd/122372948
2,Raineri Francesco Maria,Schivenoglia,vocab,1700,1758,http://viaf.org/viaf/90876827,http://vocab.getty.edu/ulan/500079612,http://www.wikidata.org/entity/Q3081009,,vocab,http://id.loc.gov/authorities/names/no2010149372,https://d-nb.info/gnd/138603200
2,Brunotti Giovanni,,,1512,1512,,,,,,,
2,Ligari Giovanni Pietro,,,,,,,,,,,
2,Momper Frans de,,,,,,,,,,,
2,Bernardino da Parenzo,,,,,,,,,,,
2,Giorgetti Giuseppe,,,1669,1672,,,,,,,
2,Caraglio Giovanni Jacopo,,vocab,1525,1565,http://viaf.org/viaf/40433171,http://vocab.getty.edu/ulan/500025904,http://www.wikidata.org/entity/Q705640,,vocab,http://id.loc.gov/authorities/names/n95110902,https://d-nb.info/gnd/128610212
2,Catalano Antonio il Vecchio,,data,1580,1598,http://viaf.org/viaf/95997300,http://vocab.getty.edu/ulan/500047654,http://www.wikidata.org/entity/Q28669555,,data,,https://d-nb.info/gnd/124120342
2,Dandini Vincenzo,,,,,,,,,,,
2,Poggini Gianpaolo,,data,1557,1558,http://viaf.org/viaf/96472729,http://vocab.getty.edu/ulan/500106135,http://www.wikidata.org/entity/Q60475605,,data,,https://d-nb.info/gnd/1284752089
2,Del Bianco Baccio,,data,1625,1657,http://viaf.org/viaf/15983081,http://vocab.getty.edu/ulan/500017353,http://www.wikidata.org/entity/Q2007063,http://it.wikipedia.org/wiki/Luigi_Baccio_del_Bianco,data,http://id.loc.gov/authorities/names/no2013131429,https://d-nb.info/gnd/134224469
2,Carelli Consalvo,,vocab,1835,1899,http://viaf.org/viaf/295020798,http://vocab.getty.edu/ulan/500024888,http://www.wikidata.org/entity/Q1640411,,vocab,http://id.loc.gov/authorities/names/n97876031,https://d-nb.info/gnd/124178030
2,Houbraken A.,,manual,1750,1799,,http://vocab.getty.edu/ulan/500697167,,,manual,,
2,Picano Giuseppe,,vocab,1747,1799,http://viaf.org/viaf/67659494,http://vocab.getty.edu/ulan/500073799,http://www.wikidata.org/entity/Q28733186,,vocab,http://id.loc.gov/authorities/names/no2018061084,https://d-nb.info/gnd/133559505
2,Stefaneschi Giovan Battista fra',,,1640,1659,,,,,,,
2,Jones Thomas,,vocab,1775,1782,http://viaf.org/viaf/107541501,http://vocab.getty.edu/ulan/500007523,http://www.wikidata.org/entity/Q1743855,,vocab,http://id.loc.gov/authorities/names/n86006053,https://d-nb.info/gnd/119308207
2,Pacino de Nova,,,1350,1399,,,,,,,
2,Spitzer Daniel,,,,,,,,,,,
2,Raggi Giovanni,,,1735,1794,,,,,,,
2,Mezzastris Bernardino,,data and vocab,1507,1507,http://viaf.org/viaf/95859740,http://vocab.getty.edu/ulan/500028852,http://www.wikidata.org/entity/Q978789,http://it.wikipedia.org/wiki/Bernardino_Mezzastris,data and vocab,,https://d-nb.info/gnd/1077565712
2,Tarsia Antonio,,vocab,1704,1707,http://viaf.org/viaf/96567812,http://vocab.getty.edu/ulan/500120088,http://www.wikidata.org/entity/Q603275,,vocab,,https://d-nb.info/gnd/130318914
2,Spadini Andrea,,,1939,1983,,,,,,,
2,Fragiacomo Antonietta,,,1880,1930,,,,,,,
2,Tuccari Giovanni,,vocab,1690,1743,http://viaf.org/viaf/40262441,http://vocab.getty.edu/ulan/500015963,http://www.wikidata.org/entity/Q326902,,vocab,,https://d-nb.info/gnd/122516435
2,Mazzaforte Pietro di Giovanni,,,,,,,,,,,
2,De Marinis Pietro,,,1550,1599,,,,,,,
2,Lory Gabriel Ludwig,,,1780,1840,,,,,,,
2,Gavazzi Giovanni,,,,,,,,,,,
2,Canal Giovanni Battista,,data,1765,1825,http://viaf.org/viaf/52819735,http://vocab.getty.edu/ulan/500002730,http://www.wikidata.org/entity/Q51132,http://it.wikipedia.org/wiki/Giambattista_Canal,data,,https://d-nb.info/gnd/131392115
2,Canal Fabio,,data and vocab,1725,1799,http://viaf.org/viaf/95745668,http://vocab.getty.edu/ulan/500010624,http://www.wikidata.org/entity/Q3737627,http://it.wikipedia.org/wiki/Fabio_Canal,data and vocab,http://id.loc.gov/authorities/names/no2019123241,https://d-nb.info/gnd/138147280
2,Cittadini Gaetano,,vocab,1720,1770,,http://vocab.getty.edu/ulan/500027267,,,vocab,,
2,De Fiori Ernesto,,data,1923,1950,http://viaf.org/viaf/96061132,http://vocab.getty.edu/ulan/500057080,http://www.wikidata.org/entity/Q216342,http://it.wikipedia.org/wiki/Ernesto_de_Fiori,data,http://id.loc.gov/authorities/names/n87847536,https://d-nb.info/gnd/119036088
2,Ferrucci Giovan Domenico,,,1640,1660,,,,,,,
2,Rosaspina Francesco,,vocab,1805,1862,http://viaf.org/viaf/37084303,http://vocab.getty.edu/ulan/500000989,http://www.wikidata.org/entity/Q3750554,,vocab,http://id.loc.gov/authorities/names/no96031918,https://d-nb.info/gnd/119474492
2,Ommeganck Balthazar Paul,,vocab,1775,1826,http://viaf.org/viaf/9508493,http://vocab.getty.edu/ulan/500008824,http://www.wikidata.org/entity/Q2198269,,vocab,http://id.loc.gov/authorities/names/no2002025830,https://d-nb.info/gnd/1038714044
2,Giovanni di Rigino,,vocab,1335,1355,,http://vocab.getty.edu/ulan/500082929,,,vocab,,
2,Cipriani Giovanni Battista,,data,1700,1799,http://viaf.org/viaf/5233386,http://vocab.getty.edu/ulan/500031736,http://www.wikidata.org/entity/Q2687759,http://it.wikipedia.org/wiki/Giovanni_Battista_Cipriani,data,http://id.loc.gov/authorities/names/nr89010645,https://d-nb.info/gnd/132482398
