count,name,date,type,loc,viaf,ulan,source,wikidata,gnd
3,"Tassel, Jean",approximately 1608-1667,person,http://id.loc.gov/authorities/names/n91049955,http://viaf.org/viaf/62350160,http://vocab.getty.edu/ulan/500022968,data,http://www.wikidata.org/entity/Q18596382,https://d-nb.info/gnd/119065126
3,"Haes, Carlos de",1826-1898,person,http://id.loc.gov/authorities/names/nr97022868,http://viaf.org/viaf/39651425,http://vocab.getty.edu/ulan/500036344,data,http://www.wikidata.org/entity/Q1043318,https://d-nb.info/gnd/119551993
3,"Blake, Benjamin",1751-1827,person,http://id.loc.gov/authorities/names/nr93008819,http://viaf.org/viaf/52083658,,data,http://www.wikidata.org/entity/Q16857105,https://d-nb.info/gnd/102499624
3,"Lomi, Giovanni",1889-1969,person,http://id.loc.gov/authorities/names/n85041076,http://viaf.org/viaf/3614941,,data,http://www.wikidata.org/entity/Q3767575,https://d-nb.info/gnd/131781960
3,"Burr, John",1831 or 1834-1893,person,,,,,,
3,"Ramsay, James",1786-1854,person,,,,,,
3,"Ragazzini, Giovanni Battista",active 1555-1612,person,,,,,,
3,"Cuylenburg, Abraham van",approximately 1610-1658,person,,,,,,
3,"Škréta, Karel",1610-1674,person,http://id.loc.gov/authorities/names/n91052651,http://viaf.org/viaf/120783966,http://vocab.getty.edu/ulan/500115725,data,http://www.wikidata.org/entity/Q728117,https://d-nb.info/gnd/118765728
3,"Van der Gucht, Benjamin",-1794,person,http://id.loc.gov/authorities/names/nr2005020330,http://viaf.org/viaf/15041116,http://vocab.getty.edu/ulan/500022825,data,http://www.wikidata.org/entity/Q16859617,
3,"Piaggio, Teramo",approximately 1480-approximately 1572,person,http://id.loc.gov/authorities/names/nr94014536,http://viaf.org/viaf/178145542441096641438,http://vocab.getty.edu/ulan/500003438,data,http://www.wikidata.org/entity/Q3518280,https://d-nb.info/gnd/123324475
3,"Woog, Raymond",1875-,person,,,,,,
3,"Santo, Pasquale",1893-1975,person,http://id.loc.gov/authorities/names/no2010185613,http://viaf.org/viaf/267217066,http://vocab.getty.edu/ulan/500086774,data,http://www.wikidata.org/entity/Q21286765,
3,"Van Boskerck, Robert Ward",1855-1932,person,,,,,,
3,"Bigot, Théophile",1579-,person,,,,,,
3,"Scharf, George",1820-1895,person,http://id.loc.gov/authorities/names/n82220754,http://viaf.org/viaf/37714856,http://vocab.getty.edu/ulan/500016200,data,http://www.wikidata.org/entity/Q5541103,https://d-nb.info/gnd/1022644114
3,"Brown, Roy H",1879-1956,person,http://id.loc.gov/authorities/names/nr2002020190,http://viaf.org/viaf/76252084,http://vocab.getty.edu/ulan/500036573,data,http://www.wikidata.org/entity/Q22086647,
3,"Moale, John",1731-1798,person,http://id.loc.gov/authorities/names/nr93015436,http://viaf.org/viaf/2339462,,data,http://www.wikidata.org/entity/Q61216019,
3,"Gascar, Henri",1634 or 1635-1701,person,,,,,,
3,"Bloch, Alexandre",active 1910,person,,,,,,
3,"Rowell, John",1894-1973,person,http://id.loc.gov/authorities/names/no2019057622,http://viaf.org/viaf/172312262,http://vocab.getty.edu/ulan/500190807,data,http://www.wikidata.org/entity/Q20819479,
3,"Apshoven, Thomas van",1622-1664,person,,,,,,
3,"Lewis, A. Neville",-1895,person,,,,,,
3,"Richardson, T. M",1784-1848,person,http://id.loc.gov/authorities/names/n83235632,http://viaf.org/viaf/67853399,http://vocab.getty.edu/ulan/500015639,data,http://www.wikidata.org/entity/Q7792455,https://d-nb.info/gnd/1197715347
3,"Schoute, Hubert Pieter",1747-1820,person,,,,,,
3,"Heck, Claes Dirksz van der, -1649",,person,,,,,,
3,"Frelinghuysen, Suzy",,person,http://id.loc.gov/authorities/names/n92113702,http://viaf.org/viaf/31198885,http://vocab.getty.edu/ulan/500028988,data,http://www.wikidata.org/entity/Q13560725,https://d-nb.info/gnd/120496984
3,"Fisher, Paul",active 1856,person,,,,,,
3,"Cleyn, Franz",1590?-1658,person,http://id.loc.gov/authorities/names/n85088919,http://viaf.org/viaf/5202937,http://vocab.getty.edu/ulan/500006024,data,http://www.wikidata.org/entity/Q1906847,https://d-nb.info/gnd/135719585
3,"Crowninshield, Frederic",1845-1918,person,http://id.loc.gov/authorities/names/n2010057581,http://viaf.org/viaf/88723762,,data,http://www.wikidata.org/entity/Q5497013,https://d-nb.info/gnd/143675168
3,"Varley, Frederick Horsman",,person,http://id.loc.gov/authorities/names/n81028306,http://viaf.org/viaf/79427452,http://vocab.getty.edu/ulan/500025514,data,http://www.wikidata.org/entity/Q2301935,https://d-nb.info/gnd/119488833
3,"Burton, Charles",active 1820-1832,person,http://id.loc.gov/authorities/names/nr90008621,http://viaf.org/viaf/29382655,,data,http://www.wikidata.org/entity/Q28007180,
3,"Shirreff, Charles",approximately 1750-,person,http://id.loc.gov/authorities/names/no2010060771,http://viaf.org/viaf/120545441,,data,http://www.wikidata.org/entity/Q38170305,
3,"Panabaker, Frank S",1904-1992,person,,,,,,
3,"Brebiette, Pierre",1598?-1642,person,http://id.loc.gov/authorities/names/nr2002040447,http://viaf.org/viaf/8161147270392035700004,http://vocab.getty.edu/ulan/500003938,data,http://www.wikidata.org/entity/Q3384223,https://d-nb.info/gnd/123429609
3,"Hamme, Alexis van",1818-1875,person,http://id.loc.gov/authorities/names/nr90018260,http://viaf.org/viaf/58930853,http://vocab.getty.edu/ulan/500002263,data,http://www.wikidata.org/entity/Q3000454,https://d-nb.info/gnd/1081200928
3,"Spaendonck, Cornelis van",1756-1839,person,http://id.loc.gov/authorities/names/n81037549,http://viaf.org/viaf/21000913,http://vocab.getty.edu/ulan/500009512,data,http://www.wikidata.org/entity/Q5171271,https://d-nb.info/gnd/117648604
3,"Passeri, Giovanni Battista",approximately 1610-1679,person,http://id.loc.gov/authorities/names/no96049310,http://viaf.org/viaf/34553612,http://vocab.getty.edu/ulan/500015309,data,http://www.wikidata.org/entity/Q962495,https://d-nb.info/gnd/118914537
3,"Branchard, Emile Pierre",1881-1938,person,http://id.loc.gov/authorities/names/nr2002020151,http://viaf.org/viaf/29469483,http://vocab.getty.edu/ulan/500000424,data,http://www.wikidata.org/entity/Q26252974,https://d-nb.info/gnd/17430191X
3,"Tamm, Franz Werner",1658-1724,person,http://id.loc.gov/authorities/names/nr2001016169,http://viaf.org/viaf/42646452,http://vocab.getty.edu/ulan/500017541,data,http://www.wikidata.org/entity/Q830611,https://d-nb.info/gnd/11935540X
3,"Pickett, Joseph",1848-1918,person,http://id.loc.gov/authorities/names/nr92024817,http://viaf.org/viaf/66333418,http://vocab.getty.edu/ulan/500026784,data,http://www.wikidata.org/entity/Q18158326,
3,"Chorley, John",active 1820-1830,person,,,,,,
3,"Sully, Ellen Oldmixon",1816-1896,person,http://id.loc.gov/authorities/names/n97863591,http://viaf.org/viaf/78079929,,data,http://www.wikidata.org/entity/Q97582443,
3,"Lange, Joseph",1751-1831,person,http://id.loc.gov/authorities/names/no2014119756,http://viaf.org/viaf/27871961,http://vocab.getty.edu/ulan/500026801,data,http://www.wikidata.org/entity/Q999920,https://d-nb.info/gnd/119000474
3,"Calamatta, Luigi",1802-1869,person,http://id.loc.gov/authorities/names/nr97003093,http://viaf.org/viaf/59290267,http://vocab.getty.edu/ulan/500012321,data,http://www.wikidata.org/entity/Q1244195,https://d-nb.info/gnd/104272392
3,Gianfrancesco,approximately 1450-approximately 1508,person,http://id.loc.gov/authorities/names/n85066133,http://viaf.org/viaf/62971906,,data,,
3,"Waud, William",-1878,person,http://id.loc.gov/authorities/names/nr92030175,http://viaf.org/viaf/315944571,http://vocab.getty.edu/ulan/500107273,data,http://www.wikidata.org/entity/Q3569022,
3,"Bidault, Jean Pierre Xavier",1743-1813,person,,,,,,
3,"Peixotto, George Da Maduro",-1937,person,,,,,,
3,"Koenig, Franz Nikolaus",1765-1832,person,http://id.loc.gov/authorities/names/n81097787,http://viaf.org/viaf/39366944,http://vocab.getty.edu/ulan/500005210,data,http://www.wikidata.org/entity/Q1448404,https://d-nb.info/gnd/118724347
3,"Smits, Casparus",approximately 1635-1707,person,,,,,,
3,"Danby, Thomas",1818-1886,person,,,,,,
3,"Bloemers, Arnoldus",1792-1844,person,,,,,,
3,"Nasini, Giuseppe Nicola",1657-1736,person,http://id.loc.gov/authorities/names/nr91034172,http://viaf.org/viaf/60166946,http://vocab.getty.edu/ulan/500015361,data,http://www.wikidata.org/entity/Q1528533,https://d-nb.info/gnd/129605565
3,"Heming, Arthur",1871-1940,person,http://id.loc.gov/authorities/names/n88129976,http://viaf.org/viaf/91712402,http://vocab.getty.edu/ulan/500117043,data,http://www.wikidata.org/entity/Q4799009,
3,"Guérin, Paulin-Jean-Baptiste",1783-1855,person,http://id.loc.gov/authorities/names/no99026643,http://viaf.org/viaf/76585590,http://vocab.getty.edu/ulan/500013606,data,http://www.wikidata.org/entity/Q3372678,https://d-nb.info/gnd/133727343
3,"Mazzanti, Lodovico",1686-1775,person,,,,,,
3,"Ferren, John",1905-1970,person,http://id.loc.gov/authorities/names/nr98019649,http://viaf.org/viaf/58994825,http://vocab.getty.edu/ulan/500010015,data,http://www.wikidata.org/entity/Q20887067,https://d-nb.info/gnd/1015286119
3,"Nanteuil-Leboeuf, Célestin",1813-1873,person,,,,,,
3,Marco di Paolo,active 1362-1390,person,,,,,,
3,"Osborne, John O",active 1845-1854,person,,,,,,
3,"Beresteyn, Claes van",approximately 1627-1684,person,,,,,,
3,"Morris, James",active approximately 1840,person,,,,,,
3,"De Diego, Julio",1900-1979,person,http://id.loc.gov/authorities/names/n85067918,http://viaf.org/viaf/58041692,http://vocab.getty.edu/ulan/500049324,data,http://www.wikidata.org/entity/Q16008665,
3,"Gramatky, Hardie",1907-1979,person,http://id.loc.gov/authorities/names/n50037064,http://viaf.org/viaf/110474901,http://vocab.getty.edu/ulan/500053704,data,http://www.wikidata.org/entity/Q3127381,https://d-nb.info/gnd/1068980753
3,"Ende, Edgar",1901-1965,person,http://id.loc.gov/authorities/names/n85302307,http://viaf.org/viaf/12332578,http://vocab.getty.edu/ulan/500035667,data,http://www.wikidata.org/entity/Q697071,https://d-nb.info/gnd/118746413
3,"Tatti, Francesco de",active 1512-1527,person,http://id.loc.gov/authorities/names/no2012019088,http://viaf.org/viaf/231836069,,data,http://www.wikidata.org/entity/Q97571174,
3,"Decaisne, Henri",1799-1852,person,http://id.loc.gov/authorities/names/nr2001038291,http://viaf.org/viaf/22412184,http://vocab.getty.edu/ulan/500125204,data,http://www.wikidata.org/entity/Q3132241,https://d-nb.info/gnd/174198817
3,"Veber, Jean",1864-1928,person,http://id.loc.gov/authorities/names/no2005081852,http://viaf.org/viaf/62639973,http://vocab.getty.edu/ulan/500109437,data,http://www.wikidata.org/entity/Q3174989,https://d-nb.info/gnd/129873268
3,"Nucci, Avanzino",approximately 1552-1629,person,http://id.loc.gov/authorities/names/nr93021118,http://viaf.org/viaf/95744423,http://vocab.getty.edu/ulan/500010385,data,http://www.wikidata.org/entity/Q4827721,https://d-nb.info/gnd/133618544
3,"Rosenthal, Toby Edward",approximately 1848-1917,person,http://id.loc.gov/authorities/names/n97863252,http://viaf.org/viaf/17978711,http://vocab.getty.edu/ulan/500003294,data,http://www.wikidata.org/entity/Q1610297,https://d-nb.info/gnd/11662650X
3,"Black, Olive Parker",1862-1948,person,,,,,,
3,Familiare del Boccati,active approximately 1470-1490,person,,,,,,
3,"Aretusi, Cesare",approximately 1540-1612,person,http://id.loc.gov/authorities/names/nr90002630,http://viaf.org/viaf/127745592,http://vocab.getty.edu/ulan/500002748,data,http://www.wikidata.org/entity/Q1056712,https://d-nb.info/gnd/1030485933
3,"Titcomb, William H",1824-1888,person,,,,,,
3,Giacomo da Campli,active 1461-1479,person,,,,,,
3,"Colt, Maximilian",active approximately 1595-approximately  1660,person,,,,,,
3,"Gigante, Giacinto",1806-1876,person,http://id.loc.gov/authorities/names/n83200635,http://viaf.org/viaf/12577236,http://vocab.getty.edu/ulan/500014656,data,http://www.wikidata.org/entity/Q2193665,https://d-nb.info/gnd/119351765
3,"Wilton, Joseph",1722-1806,person,,,,,,
3,Giuliano,active 14th century,person,http://id.loc.gov/authorities/names/no98071086,http://viaf.org/viaf/58697908,http://vocab.getty.edu/ulan/500010169,data,http://www.wikidata.org/entity/Q3107912,https://d-nb.info/gnd/122816692
3,William,1882-1951,person,http://id.loc.gov/authorities/names/n90654217,http://viaf.org/viaf/22937363,,data,http://www.wikidata.org/entity/Q57621,https://d-nb.info/gnd/11877185X
3,"Kriehuber, Josef",1800-1876,person,http://id.loc.gov/authorities/names/n88195846,http://viaf.org/viaf/71599977,http://vocab.getty.edu/ulan/500093668,data,http://www.wikidata.org/entity/Q93804,https://d-nb.info/gnd/118724436
3,"Loop, Jennette Shepherd",1840-1909,person,,,,,,
3,"Springinklee, Hans",1495?-1540?,person,http://id.loc.gov/authorities/names/n98096069,http://viaf.org/viaf/23069358,http://vocab.getty.edu/ulan/500009118,data,http://www.wikidata.org/entity/Q269079,https://d-nb.info/gnd/124247792
3,"Høyer, Cornelius",1741-1804,person,http://id.loc.gov/authorities/names/no2012089434,http://viaf.org/viaf/52532255,http://vocab.getty.edu/ulan/500005996,data,http://www.wikidata.org/entity/Q55048421,https://d-nb.info/gnd/120914751
3,"Barbault, Jean",1718-1762,person,,,,,,
3,"Prendergast, Charles",1863-1948,person,http://id.loc.gov/authorities/names/n82240347,http://viaf.org/viaf/8186381,http://vocab.getty.edu/ulan/500009511,data,http://www.wikidata.org/entity/Q15428889,https://d-nb.info/gnd/118921371
3,"Evans, William",1798-1877,person,http://id.loc.gov/authorities/names/nr99018740,http://viaf.org/viaf/69997304,http://vocab.getty.edu/ulan/500031976,data,http://www.wikidata.org/entity/Q8008697,https://d-nb.info/gnd/129026026
3,"Doughty, William",1757-1780 or 1782,person,http://id.loc.gov/authorities/names/no2007060838,http://viaf.org/viaf/251076991,http://vocab.getty.edu/ulan/500027650,data,http://www.wikidata.org/entity/Q8007921,
3,"Vinchon, Augustin Jean Baptiste",1789-1855,person,,,,,,
3,"Saxon, James",1772-,person,http://id.loc.gov/authorities/names/no2008187765,http://viaf.org/viaf/307172419,,data,,
3,"Snow, Jenny Emily",active approximately 1845-approximately 1850,person,,,,,,
3,"Horlor, Joseph",active 1834-1866,person,,,,,,
3,"Pugh, Herbert",active 1758-approxiamtely 1788,person,,,,,,
3,"Allegrain, Christophe-Gabriel",1710-1795,person,,,,,,
3,"Diest, Willem van",1610-1673,person,,,,,,
3,"Villafranca y Malagón, Pedro de",approximately 1615-1684,person,,,,,,
3,"Chauvin, Pierre Athanase",1774-1832,person,,,,,,
3,"Knip, Henriëtte Geertruida",1783-1842,person,,,,,,
3,"Hollaender, Alphons",1845-1923,person,,,,,,
3,"Herlin, Friedrich",approximately 1430-1500,person,http://id.loc.gov/authorities/names/nb2002084194,http://viaf.org/viaf/269145547130896660005,http://vocab.getty.edu/ulan/500031327,data,http://www.wikidata.org/entity/Q534024,https://d-nb.info/gnd/118549650
3,"Howard, Hugh",1675-1737,person,http://id.loc.gov/authorities/names/no2013012382,http://viaf.org/viaf/122066131,http://vocab.getty.edu/ulan/500004969,data,http://www.wikidata.org/entity/Q5931171,https://d-nb.info/gnd/133814742
3,"Sarburgh, Bartholomäus",active 1620-1637,person,,,,,,
3,"Schopin, Henri Frédéric",1804-1880,person,,,,,,
3,"Olszewski, Karl Ewald",1884-1965,person,http://id.loc.gov/authorities/names/no2012097928,http://viaf.org/viaf/47796715,http://vocab.getty.edu/ulan/500045915,data,http://www.wikidata.org/entity/Q1730922,https://d-nb.info/gnd/127857451
3,"Clough, George L",approximately 1824-1901,person,,,,,,
3,"Boateri, Jacopo",active approximately 1500,person,,,,,,
3,"Diemer, M. Zeno",1867-1939,person,http://id.loc.gov/authorities/names/n2008061357,http://viaf.org/viaf/25411394,http://vocab.getty.edu/ulan/500062270,data,http://www.wikidata.org/entity/Q1929933,https://d-nb.info/gnd/119380641
3,"Onderdonk, Robert Jenkins",1852-1917,person,http://id.loc.gov/authorities/names/n2001058806,http://viaf.org/viaf/60890191,http://vocab.getty.edu/ulan/500071302,data,http://www.wikidata.org/entity/Q7346088,
3,Francesco dei Franceschi,active 1443-1456,person,,,,,,
3,"Regnier, Auguste",1787-1860,person,http://id.loc.gov/authorities/names/nr2002033567,http://viaf.org/viaf/76580053,http://vocab.getty.edu/ulan/500000682,data,http://www.wikidata.org/entity/Q3158162,https://d-nb.info/gnd/11752137X
3,"Anderson, Alexander",1775-1870,person,http://id.loc.gov/authorities/names/n83227224,http://viaf.org/viaf/52824239,http://vocab.getty.edu/ulan/500117542,data,http://www.wikidata.org/entity/Q2680375,https://d-nb.info/gnd/131538918
3,"Jordaens III, Hans",approximately 1595-1643,person,,,,,,
3,"Pagni, Benedetto",active 1525-1570,person,,http://viaf.org/viaf/62468088,http://vocab.getty.edu/ulan/500027241,vocab,http://www.wikidata.org/entity/Q2895740,https://d-nb.info/gnd/123940036
3,"Münter, Gabriele",1877-1962,person,http://id.loc.gov/authorities/names/n50031778,http://viaf.org/viaf/51864611,http://vocab.getty.edu/ulan/500004398,data,http://www.wikidata.org/entity/Q463978,https://d-nb.info/gnd/118585525
3,"Bilt, Jacob van der",active 1651-1676,person,,,,,,
3,"Griffier the Younger, Jan",1690?-1750?,person,,,,,,
3,"Benazech, Charles",1767-1794,person,,,,,,
3,"Morris, Dudley",1912-1966,person,http://id.loc.gov/authorities/names/no2009082917,http://viaf.org/viaf/88557644,,data,http://www.wikidata.org/entity/Q105098057,
3,"Leith-Ross, Harry",1886-1973,person,http://id.loc.gov/authorities/names/n2002024757,http://viaf.org/viaf/38080188,,data,http://www.wikidata.org/entity/Q21929731,https://d-nb.info/gnd/132495805
3,"Sabogal, José",1888-1956,person,http://id.loc.gov/authorities/names/n90609563,http://viaf.org/viaf/46811170,http://vocab.getty.edu/ulan/500117313,data,http://www.wikidata.org/entity/Q2093376,https://d-nb.info/gnd/143337777
3,Bernardino,active 15th century-16th century,person,http://id.loc.gov/authorities/names/nr2003041243,http://viaf.org/viaf/294844217,http://vocab.getty.edu/ulan/500018749,data,http://www.wikidata.org/entity/Q2898920,https://d-nb.info/gnd/131835750
3,"Maillaud, Fernand",1862-1948,person,http://id.loc.gov/authorities/names/nr2002017994,http://viaf.org/viaf/32143350,http://vocab.getty.edu/ulan/500048341,data,http://www.wikidata.org/entity/Q3069252,https://d-nb.info/gnd/129404926
3,"Le Clerc, Sébastien",1637-1714,person,http://id.loc.gov/authorities/names/n85066159,http://viaf.org/viaf/211335569,http://vocab.getty.edu/ulan/500021137,data,http://www.wikidata.org/entity/Q1805696,https://d-nb.info/gnd/123825792
