count,city,name,wikidata_uri
1,Clamart,Sammlung Amédée Schuffenecker,
1,Cleveland (Ohio),Saint John's College,
1,Clisson,Sammlung François Cacault,
1,Cluny,Musée Ochier?,
1,Cluny,"Musée de Cluny, Musée National du Moyen Âge",
1,Coburg,Magistrat Coburg,
1,Coburg?,Kunstsammlungen der Veste Coburg,
1,Codigoro,Municipio di Codigoro,
1,Codroipo,Banca Popolare FriulAdria SpA Codroipo,
1,Cognat-Lyonne,Sammlung unbekannt,
1,Coimbra,Kinderfreilichtmuseum Rua Antonio Augusto Gonçalves,
1,Coimbra,Museu Nacional de Machado de Castro,
1,Colfosco di Corvara in Badia,Sammlung unbekannt,
1,Colmar,Musée de la Ville de Colmar,
1,Cologny,Fondation Martin Bodmer,
1,Columbus (Ohio),Columbus Gallery of Fine Arts,
1,Como,Museo Storico Giuseppe Garibaldi,
1,Como,Sammlung unbekannt,
1,Como,Sotheby's,
1,Como,Villa Carlotta,
1,Conques (Aveyron),Trésor de l'église Sainte-Foy,
1,Conversano,Museo Civico,
1,Cooperstown (New York),New York State Historial Association,
1,Copacabana (Brasilien),Versailles. Consultores de Artes,
1,Corato,Museo della Citta e del Territorio,
1,Corciano,Museo della Pievania,
1,Cordes,Sammlung unbekannt,
1,Cori,Museo della Città e del Territorio,
1,Coriano (Forlì),Padri Olivetani,
1,Corsham Court,"Methuen Collection, Corsham Court",
1,Cortina d'Ampezzo,Dolomiti,
1,Cortona,Biblioteca Comunale di Cortona,
1,Cortona,Convento delle Clarisse,
1,Cortona,Museo dell'Accademia Etrusca e della Città di Cortona,http://www.wikidata.org/entity/Q3867994
1,Cortona,Sant'Agostino,
1,Cosenza,Museo dei Brettii e degli Enotri,
1,Cosenza,Pinacoteca Nazionale,
1,Cosne-Cours-sur-Loire,Sammlung unbekannt,
1,Coucy-le-Château-Auffrique,Sammlung unbekannt,
1,"Couronne, La (Charente)",Sammlung unbekannt,
1,Coventry,Herbert Art Gallery and Museum,
1,Cravant-les-Côteaux,Sammlung unbekannt,
1,Crema,Museo Civico,
1,Cremona,unbekannt,
1,Crozon,Sammlung unbekannt,
1,Cruas,Sammlung unbekannt,
1,Cumae,Sammlung unbekannt,
1,Czarna D&#261;browa,Sammlung unbekannt,
1,Cádiz,Sammlung unbekannt,
1,Córdoba,Museo de la Mezquita,
1,D&#281;bno,Sammlung unbekannt,
1,Dallas (Texas),Museum of Fine Arts,
1,Dampierre-en-Yvelines,Sammlung François Rude,
1,Danzig,Muzeum Narodowe (Nationalmuseum),
1,Danzig,"Stadtmuseum, Kunstsammlung der Stadt Danzig",
1,Darmstadt,Antiquariat C. W. Buemming,
1,Darmstadt,Sammlung Althändler Bamberger,
1,Darmstadt,Sammlung Carl Johann Parcus,
1,Darmstadt,Sammlung Emil Schimpff,
1,Darmstadt,Sammlung Freiherr von Röder zu Dieburg,
1,Darmstadt,Sammlung Hermann Schüler,
1,Darmstadt,Sammlung L. Schimpff,
1,Darmstadt,Sammlung Ludwig X. Landgraf von Hessen,
1,Darmstadt,Sammlung M. Steinkopf-Hirzel,
1,Dattenberg (Kreis Neuwied),Sammlung unbekannt,
1,Dautphe,Sammlung Heinrich Rüffel,
1,Dax,Musée de Borda,
1,Daxlanden,Sammlung Steuerwald,
1,Dayton (Ohio),Dayton Art Institute,http://www.wikidata.org/entity/Q597355
1,Deepdene,Sammlung Francis Pelham-Clinton-Hope,
1,Deidesheim,Sammlung unbekannt,
1,Delft,Sammlung Valerius Röver,
1,Delft,Sammlung unbekannt,
1,Delmenhorst,Stadtmuseum Delmenhorst,http://www.wikidata.org/entity/Q76635907
1,Demmin,Kreisheimatmuseum Demmin,
1,Den Haag,Bachstitz-Galerie,
1,Den Haag,Dienst voor 's-Rijks Verspreide Kunstvoorwerpen,
1,Den Haag,G. Kramer Oudekunst,
1,Den Haag,Galerie Bachstitz,
1,Den Haag,Galerie Hans M. Cramer,
1,Den Haag,"Koninklijk Kabinet van Munten, Penningen und Gesneden Stenen",
1,Den Haag,Kunsthandel H. Cramer,
1,Den Haag,Königliche Museen,
1,Den Haag,Musée van Stolk,
1,Den Haag,Sammlung Hendrik Verschuuring,
1,Den Haag,Sammlung K. Bachstitz,
1,Den Haag,Sammlung M. D. van Eversdijk,
1,Den Haag,Sammlung Stephanus Rietmulder,
1,Den Haag,"Sammlung Wilhelm II., König von Niederlande, Den Haag",
1,Den Haag,Stadhouderlijk Quartier,
1,Den Haag,Stichting Nederlands Kunstbezit,
1,Den Haag,Van Diemen,
1,Den Haag,unbekannt,
1,Den Haag,unbekannte Privatsammlung,
1,Den Haag,unbekannter Kunsthändler,
1,Denf,"Sammlung Scheffer, Denf",
1,Derby,Derby Museum and Art Gallery,http://www.wikidata.org/entity/Q8012
1,Derbyshire,Kedleston Hall,
1,Dessau,Kulturstiftung Dessau Wörlitz,
1,Dessau,Museum für Stadtgeschichte Dessau,
1,Dessau,"Sammlung Behrend, Dessau",
1,Dessau,Sammlung unbekannt,
1,Detroit,unbekannt,
1,Deutschland,Sammlung Harry Fuld,
1,Deutschland?,Sammlung S.K.H. Joseph Clemens Prinz von Bayern,
1,Devon?,Trustees of the Chatsworth Settlement,
1,Die,Musée d'Art et d'Histoire Reynaud,
1,Diemelsee,Sammlung unbekannt,
1,Dieren (Holland),D. Katz,
1,Dieren (Holland),"Katz, D.",
1,Diestedde,Pfarrgemeinde Sankt Nikolaus,
1,Dijon,Chateau Vesvrotte,
1,Dijon,Musée Municipale,
1,Dijon,Musée du Centre Hospitalier,
1,Dillingen an der Donau,Sammlung unbekannt,
1,Dinkelsbühl,Stadtarchiv Dinkelsbühl,
1,Dobřiš,Schloss Dobris,
1,Dole,Sammlung unbekannt,
1,Domas&#322;aw,Sammlung unbekannt,
1,Domburg,Sammlung Marie Tak van Poortvliet,
1,Domburg,Sammlung Mies Elout-Drabbe,
1,Donaustauf,Sammlung unbekannt,
1,Dordrecht,Sammlung unbekannt,
1,Dornbirn,Sammlung unbekannt,
1,Dorpat,Estländische Literärische Gesellschaft Dorpat,
1,Dorpat,Gelehrte Estnische Gesellschaft,
1,Dortmund,Galerie Utermann,
1,Dortmund,"Sammlung Becker, Dortmund",
1,Dortmund,Stadtarchiv Dortmund,
1,Douai,Bibliothèque Municipale,
1,Douai,Sammlung unbekannt,
1,Drawno,Sammlung unbekannt,
1,Dresden,Galerie Arnold,
1,Dresden,Galerie Ernst Arnold,
1,Dresden,Gallerie Himmel,
1,Dresden,Gemäldtegalerie Alte Meister,
1,Dresden,Grünes Gewölbe,
1,Dresden,Historisches Museum Dresden,
1,Dresden,Institut für Denkmalpflege Dresden,
1,Dresden,Klassik Stiftung Weimar,
1,Dresden,Königlich Sächsischer Altertumsverein,
1,Dresden,Königliche Gemäldegalerie zu Dresden,
1,Dresden,Königliche Sammlung Dresden,
1,Dresden,Militärhistorisches Museum der Bundeswehr,
1,Dresden,Museum für Völkerkunde Dresden,
1,Dresden,Patronatsverein der Staatlichen Kunstsammlungen Dresden,
1,Dresden,"Sammlung August III., König von Polen",
1,Dresden,Sammlung Caspar David Friedrich,
1,Dresden,Sammlung E. von Meyer,
1,Dresden,Sammlung Elsa Wolff,
1,Dresden,Sammlung F. Kress,
1,Dresden,"Sammlung Hildebrand Gurlitt, Dresden",
1,Dresden,Sammlung Johan Christian Clausen Dahl,
1,Dresden,Sammlung K. Rübsamen,
1,Dresden,Sammlung Ludwig Gutbier,
1,Dresden,Sammlung O. H. Hollaender,
1,Dresden,Sammlung Otto Fischer,
1,Dresden,Sammlung R. von Friesen,
1,Dresden,Sammlung Rothermund,
1,Dresden,Sammlung Sigmund Waldes,
1,Dresden,Sammlung Victor Klemperer von Klemenau,
1,Dresden,Sammlung W. Bretschneider,
1,Dresden,Sammlung W. Brettschneider (Frau),
1,Dresden,Staaliche Kunstsammlungen Dresden,
1,Dresden,Sächsisches Hauptstaatsarchiv Dresden,
1,Dresden,private Sammlung,
1,Dreux,Sammlung unbekannt,
1,Drottningholm,Schloss Drottningholm,
1,Dublin,Chester Beatty Library,http://www.wikidata.org/entity/Q391976
1,Dublin,Royal Dublin Society,
1,Dublin,Town Estate Ltd. / Country Estate Ltd.,
1,Dubrovnik,Riznica katedrale,
1,Duchcov,Museum Schloss Duchcov,
1,Duisburg,Städtisches Museum,
1,Dzier&#380;&#261;&#380;no Wielkie,Sammlung unbekannt,
1,Düren,Heimatmuseum im Kornhaus,
1,Düsseldorf,Agnew and Sons,
1,Düsseldorf,Alfred Flechtheim,
1,Düsseldorf,Galerie Aug. Klencker,
1,Düsseldorf,Galerie Flechtheim,
1,Düsseldorf,Galerie Ludorff,
1,Düsseldorf,Galerie Vömel,
1,Düsseldorf,Gemäldegalerie Düsseldorf,
1,Düsseldorf,Goethe-Museum,
1,Düsseldorf,Goethe-Museum Anton-und-Katharina-Kippenberg-Stiftung,
1,Düsseldorf,Hetjens-Museum - Deutsches Keramikmuseum,
1,Düsseldorf,Kaiser-Wilhelm-Institut für Eisenforschung,
1,Düsseldorf,Kunsthandlung Alex Vömel,
1,Düsseldorf,Pongs,
1,Düsseldorf,Sammlung A. Fahne,
1,Düsseldorf,Sammlung Emil Caroux,
1,Düsseldorf,Sammlung Fanny Leiffmann,
1,Düsseldorf,Sammlung Fritz Gerhardt,
1,Düsseldorf,Sammlung Heinrich Christoph Kolbe (Witwe),
1,Düsseldorf,"Sammlung Hildebrand Gurlitt, Düsseldorf",
1,Düsseldorf,Sammlung Johann Wilhelm Kurfürst von der Pfalz,
1,Düsseldorf,Sammlung Karl II. Kurfürst von Bayern,
1,Düsseldorf,Sammlung Karl Maximilian Schreiner,
1,Düsseldorf,Sammlung Krons,
1,Düsseldorf,Sammlung Mariele Westendorp,
1,Düsseldorf,Sammlung Moritz Leiffmann,
1,Düsseldorf,"Sammlung Rudolf Taubert, Düsseldorf",
1,Düsseldorf,Sammlung Trude Alex-Hoerle,
1,Düsseldorf,Staatliche Kunstakademie,
1,Düsseldorf,Stadt Düsseldorf,
1,Düsseldorf,Stadtbibliothek Düsseldorf,
1,Düsseldorf,Städtische Kunstsammlungen,
1,Düsseldorf,Universitäts- und Landesbibliothek Düsseldorf,
1,Eberswalde,"Fachhochschule Eberswalde, Museum",
1,Ebsdorfergrund,Sammlung unbekannt,
1,Edam,Edams Museum,
1,Edinburgh,Holyrood Palace,
1,Edinburgh,"Lothian, ? (Marquess)",
1,Edinburgh,Sammlung Marquess of Lothian,
1,Edinburgh,Sammlung Viscount of Turso,
1,Edinburgh,Scottish National Portrait Gallery,http://www.wikidata.org/entity/Q2441562
1,Edinburgh,University Departmental Museums,
1,Eichstätt,Sammlung unbekannt,
1,Eimelrod,Sammlung unbekannt,
1,Einsiedeln (Schwyz),Stiftung Bibliothek Werner Oechslin,
1,Eisenach,Kunsthandel Kahlert,
1,Eisenach,Reuterhaus mit Richard-Wagner-Sammlung,
1,Eisenbach (Lauterbach Vogelsbergkreis),Sammlung unbekannt,
1,Elche,Museo Arqueológico y de Historia de Elche,
1,Elnhausen,"Sammlung Elsita Bantzer, Elnhausen",
1,Eltville am Rhein,Sammlung Gräfin von Francken-Sierstorpff,
1,Eltville am Rhein,Sammlung unbekannt,
1,Ely,Bishop's House,
1,Emden,Stadtarchiv Emden,
1,Empoli,San Michele Arcangelo,http://www.wikidata.org/entity/Q3671305
1,Endorf in Oberbayern,"Sammlung Wolfgang Clemen, Endorf in Oberbayern",
1,Enfield (London),Sammlung Heath,
1,England,Königliche Sammlung,
1,Englewood (New Jersey),Sammlung A. Otten,
1,Enna,Museo Alessi,
1,Enns (Oberösterreich),Sammlung unbekannt,
1,Erbach (Rheingau),Sammlung Marianne Prinzessin von Nassau-Dietz,
1,Erevan,Armenian State Picture Gallery,
1,Erfurt,Evangelische Landeskirche von Thüringen,
1,Erfurt,"Sammlung Walter Kaesbach, Erfurt",
1,Erfurt,"Stadtmuseum ""Haus zum Stockfisch""",
1,Erice,Museo Comunale Antonio Cordici,
1,Erice,Scuola di Cultura Fisica,
1,Eringerfeld,Sammlung Freiherr von Ketteler,
1,Eritrea?,unbekannter Besitz,
1,Erlangen,Filialgalerie der Bayerischen Staatsgemäldesammlungen Erlangen,
1,Erlangen,Graphische Sammlung der Universität,
1,Esch (Westfalen),Sammlung unbekannt,
1,"Escorial, El",Real Sitio de San Lorenzo,
1,Essen,Domschatzkammer Essen,
1,Essen,"Historische Ausstellung Krupp, Villa Hügel",
1,Essen,Sammlung Doerte von Bohlen und Halbach,
1,Essen,Sammlung Janus,
1,Essen,Sammlung Krupp von Bohlen und Halbach,
1,Essen,Schatzkammer Sankt Ludgerus,
1,Esslingen am Neckar,Stadtmuseum im Gelben Haus,
1,Estenfeld,Sammlung unbekannt,
1,Esténos,Sammlung unbekannt,
1,Ettenheimmünster,Sammlung unbekannt,
1,Faenza,Museo Civico,
1,Faenza,Museo Nazionale dell'Età Neoclassica in Romagana,
1,Faenza,Museo internazionale delle ceramiche,http://www.wikidata.org/entity/Q3330620
1,Faenza,Pinacoteca Civica,
1,Faenza,Sammlung Guidi?,
1,Faltona,Compagnia della Pieve di Faltona,
1,Fano,Fondazione Cassa di Risparmio di Fano,
1,Fano,Pinacoteca Civica,
1,Feldafing,"Sammlung Lothar-Günther Buchheim, Feldafing",
1,Felino,Palazzo Comunale,
1,Fermo,Pinacoteca Civica di Fermo,
1,Ferrara,Biblioteca Ariostea,
1,Ferrara,Cassa di Risparmio,
1,Ferrara,Collezione Cavallini Sgarbi,
1,Ferrara,Collezione Zafferini,
1,Ferrara,Comune di Ferrara,
1,Ferrara,Museo Boldini,http://www.wikidata.org/entity/Q3329178
1,Ferrara,Museo dell'Ottocento,
1,Ferrara,Museo della Cattedrale di Ferrara,
1,Ferrara,Pinacoteca,
1,Ferrara,Sammlung Barbara Bauer-Formiconi,
1,Ferrara,Sammlung Roberto Canonici,
1,Ferrara,Sammlung Roberto Canonici (Nachkommen),
1,Ferrières-sur-Sichon,Sammlung unbekannt,
1,Fidenza,Biblioteca Comunale,
1,Fidenza,Palazzo Comunale,
1,Fiesole,Capitolo della Cattedrale,
1,Fiesole,Museo Civico Archeologico di Fiesole,
1,Fiesole,Sammlung Else Arnhold-Kunheim,
1,Fiesole,Seminario Vescovile,
1,Fiesole & Rom,Sammlung Herbert Gericke und Erika Kunheim-Gericke,
1,Figline Valdarno,Museo d'arte sacra della Collegiatadi Santa Maria Assunta di Figline e Incisa Valdarno,
1,Figueras,Museo del Ampurdán,
1,Firenze,Galleria degli Uffizi,
1,Fischingen (Sulz am Neckar),Sammlung unbekannt,
1,Fiume,Dom,
1,Flechtingen,Sammlung von Schenck,
1,Flensburg,Stadtarchiv Flensburg,http://www.wikidata.org/entity/Q28720085
1,Florenz,A. M. G. G. T.,
1,Florenz,Antiquariat Gori,
1,Florenz,Antiquariat Lauria,
1,Florenz,Antiquariat Pallotti,
1,Florenz,Antiquariat Vitali,
1,Florenz,Antiquario Bellini,
1,Florenz,"Appartamenti Reali, Palazzo Pitti",
1,Florenz,Archivio Corsini,
1,Florenz,Archivio Notarile,
1,Florenz,Archivio della Scuola Leopoldine,
1,Florenz,Archivio di Stato di Firenze,
1,Florenz,Asilo di San Felice,
1,Florenz,Associazione Industriali,
1,Florenz,Avvocatura dello Stato,
1,Florenz,Biblioteca Comunale,
1,Florenz,Biblioteca Marucelliana?,http://www.wikidata.org/entity/Q741371
1,Florenz,Bottega Antiquaria di Papini Egidio,
1,Florenz,Botticelli,
1,Florenz,Brischi e Riccardi,
1,Florenz,Casa Uzielli de Mari,
1,Florenz,Cassa di Risparmio di Firenze,
1,Florenz,Cassa di Risparmio di Pistoia e Pescia,
1,Florenz,Cenacolo di San Salvi,
1,Florenz,Chiesa di San Felice in Piazza,
1,Florenz,Collezione Albrighi,
1,Florenz,Collezione Banti/Acton ?,
1,Florenz,Collezione Bargagli Petrucci,
1,Florenz,Collezione Campi,
1,Florenz,Collezione Conte Giovanni Placidi,
1,Florenz,Collezione Corradini,
1,Florenz,Collezione Donna Elisabetta Stori Corsini,
1,Florenz,Collezione Donzelli,
1,Florenz,Collezione Emilio Pucci,
1,Florenz,Collezione G. Francesco Gamurrini,
1,Florenz,Collezione Gaetano Antinori,
1,Florenz,Collezione Galli Tassi,
1,Florenz,Collezione Germani,
1,Florenz,Collezione Giampiero Spinetti,
1,Florenz,Collezione Giovanni Franvesco Andreucci,
1,Florenz,Collezione Giuseppe Salvadori,
1,Florenz,Collezione Marchese Gianfranco Antinori,
1,Florenz,Collezione Pedulli,
1,Florenz,Collezione Piccoli-Girard,
1,Florenz,Collezione Tammaro de Marinis,
1,Florenz,Collezione Tolentino,
1,Florenz,Collezione Venerosi Pesciolini,
1,Florenz,Collezione conte V. De Micheli,
1,Florenz,Congregazione di Vanchetoni,
1,Florenz,Conte Guicciardini,
1,Florenz,Convento dei Cappucini a Montughi,
1,Florenz,Corte di Cassazione,
1,Florenz,Curia Arcivescovile,
1,Florenz,Cutler and Girard,
1,Florenz,Dabissi,
1,Florenz,Depositi delle Soprintendenze,
1,Florenz,Ente Tabacchi Italiani,
1,Florenz,Facoltà di Economia e Commercio,
1,Florenz,Farsettiarte,
1,Florenz,Ferrovie di Stato,
1,Florenz,Fondazione Carlo Marchi,
1,Florenz,Fondazione Cassa di Risparmio,
1,Florenz,Gabinetto Disegni Stampe degli Uffizi,
1,Florenz,Gabinetto Disegni e Stampe degli Uffiizi,
1,Florenz,Gabinetto Disegni e Stempe degli Uffizi,
1,Florenz,Galerie Hautmann,
1,Florenz,Galleria Ferroni,
1,Florenz,Galleria Riccardi,
1,Florenz,Galleria Sangiorgi,
1,Florenz,Galleria Vespucci,
1,Florenz,Galleria d'Arte Santa Croce,
1,Florenz,Galleria dell'Accademia di Belle Arti e Liceo Artistico,
1,Florenz,Galleria della Camera di Commercio,
1,Florenz,Il Prato,
1,Florenz,Kunstkammer der Medici,
1,Florenz,Libreria De Marinis,
1,Florenz,Liceo Artistico Statale di Porta Romana di Firenze e Sesto Fiorentino,
1,Florenz,Margua Antichità,
1,Florenz,Marinelli,
1,Florenz,Ministero della Pubblica Istruzione,
1,Florenz,Museo Bardini e Galleria Corsi?,
1,Florenz,Museo Diocesano d'Arte Sacra,
1,Florenz,Museo Galileo,http://www.wikidata.org/entity/Q1668196
1,Florenz,Museo Mediceo della Petraia e Giardino,
1,Florenz,Museo Nazionale Archeologico,
1,Florenz,Museo Novecento,http://www.wikidata.org/entity/Q38901928
1,Florenz,Museo Salvatore Ferragamo,http://www.wikidata.org/entity/Q7406653
1,Florenz,Museo San Salvi,
1,Florenz,Museo del Cenacolo di Andrea del Sarto,
1,Florenz,Museo del Cenacolo di Sant'Apollonia,
1,Florenz,Museo del Cenacolo di Santa Apollonia,
1,Florenz,Museo dello Spedale degli Innocenti,
1,Florenz,Museo di Antropologia e Etnologia,
1,Florenz,Museo di Storia Naturale,
1,Florenz,"Museo di Storia Naturale, La Specola",
1,Florenz,Museumsverwaltung,
1,Florenz,Nocentini,
1,Florenz,Palazzo Buontalenti,
1,Florenz,Palazzo Giugni,
1,Florenz,Palazzo Pitti e Giardino di Boboli?,
1,Florenz,Palazzo Pitti?,http://www.wikidata.org/entity/Q29286
1,Florenz,Palazzo Rucellai,
1,Florenz,Palazzo della Crocetta,
1,Florenz,Palazzo di Parte Guelfa,
1,Florenz,Pandolfini Casa d'Aste,
1,Florenz,Pinacoteca di Brera,http://www.wikidata.org/entity/Q150066
1,Florenz,Polo Museale Fiorentino,
1,Florenz,Prefettura,
1,Florenz,Raccolta d'Arte Contemporanea,
1,Florenz,Riblet,
1,Florenz,Sammlung Celotti,
1,Florenz,Sammlung Charles Davillier,
1,Florenz,Sammlung Cosimo III. Großherzog der Toskana,
1,Florenz,Sammlung Elia Volpi,
1,Florenz,Sammlung Gabriele Riccardi,
1,Florenz,"Sammlung Giorgio Vasari, Florenz",
1,Florenz,"Sammlung Ludovisi, Florenz",
1,Florenz,Sammlung Marchese Gerini,
1,Florenz,Sammlung Marchesi Ginori-Lisei,
1,Florenz,Sammlung Padovani,
1,Florenz,Sammlung Salviati,
1,Florenz,Sammlung Serristori,
1,Florenz,Sammlung Torrigiani,
1,Florenz,Sammlung Wladimir Swertschkoff,
1,Florenz,Seminario maggiore,
1,Florenz,Società Promotrice di Belle Arti,
1,Florenz,"Soprintendenza Archeologia, Belle Arti e Paesaggio per la Città Metropolitana di Firenze e le Province di Postoia e Prato",
1,Florenz,Soprintendenza ai Beni Artistici e Culturali,
1,Florenz,Soprintendenza ai Monumenti,
1,Florenz,Studio Idea,
1,Florenz,Teatro Comunale,
1,Florenz,Università degli Studi,
1,Florenz,Villa Ambrogiana,
1,Florenz,Villa Demidoff,
1,Florenz,Villa Dupré,
1,Florenz,Villa del Poggio Imperiale,
1,Florenz,Villa di Poggio alla Scaglia,
1,Florenz?,Galleria Sangiorgi,
1,Florenz?,Galleria degli Uffizi,
1,Florenz?,Palazzo della Crocetta,
1,Florenz?,Sammlung Großherzog von Toskana Cosimo I.,
1,Florenz?,Studio Ciseri,
1,Florenz?,Tribunale della Mercanzia,
1,Florenz?,unbekannt,
1,Foligno,Archivio di Stato,
1,Foligno,Biblioteca Communale,
1,Foligno,Museo Civico,
1,Foligno,Pinacoteca,
1,Foligno,Pinacoteca civica di Foligno,
1,Foligno,San Salvatore,
1,Foligno,Seminario Diocesano,
1,Fondi,Museo Civico,
1,Fontanellato,Collezioni d'Arte della Rocca Sanvitale,
1,Fontevivo,Palazzo Comunale,
1,"Forchtenstein, Schloss (Burgenland)",Esterházy-Schatzkammer,
1,Forlì,Museo Civico Archeologico Antonio Santarelli,
1,Forlì,Pinacoteca civica di Forlì,http://www.wikidata.org/entity/Q3905110
1,Forlì,Pinacoteca e Musei Comunali,
1,Formigine,Nuova Adma,
1,Forst (Lausitz),Sammlung unbekannt,
1,Fossacesia,Museo d'Abbazia San Giovanni in Venere,
1,Fossombrone,Biblioteca Civica Passionei,
1,Frankenau (Kreis Rochlitz),Sammlung unbekannt,
1,Frankenberg (Eder),Kreisbauamt Frankenberg,
1,Frankenberg (Eder),Sammlung Eichmann,
1,Frankenberg (Eder),Staatsbauamt Frankenberg,
1,Frankenthal (Pfalz),Sammlung unbekannt,
1,Frankfurt,Städelsches Kunstinstitut und Städtische Galerie,
1,Frankfurt (Main),Antiquitätenhandlung Gertrud Schlossmacher,
1,Frankfurt (Main),Firma Sändig,
1,Frankfurt (Main),Frankfurter Kunstverein,http://www.wikidata.org/entity/Q1444994
1,Frankfurt (Main),Frankfurter Museumsgesellschaft,http://www.wikidata.org/entity/Q1445003
1,Frankfurt (Main),Galerie H. Helbing,
1,Frankfurt (Main),Galerie Tim Gierig,
1,Frankfurt (Main),Goldschmidt,
1,Frankfurt (Main),Historisches Museum,
1,Frankfurt (Main),Kleinsch und Co.,
1,Frankfurt (Main),Kunsthandel H. W. Fichter,
1,Frankfurt (Main),Kunsthandlung F. A. C. Prestel,
1,Frankfurt (Main),Kunsthandlung Goldschmidt,
1,Frankfurt (Main),Kunsthandlung am Frankfurter Hof,
1,Frankfurt (Main),Kunstverein Frankfurt,
1,Frankfurt (Main),Liebighaus,
1,Frankfurt (Main),Sammlung A. Neumann,
1,Frankfurt (Main),Sammlung Adolf Klein,
1,Frankfurt (Main),Sammlung Adolph Freiherr von Holzhausen,
1,Frankfurt (Main),Sammlung Albert Strauß,
1,Frankfurt (Main),Sammlung Alexander Berg,
1,Frankfurt (Main),Sammlung Alexander Gerlach,
1,Frankfurt (Main),Sammlung Bertha Oppenheimer,
1,Frankfurt (Main),Sammlung Castellhun,
1,Frankfurt (Main),Sammlung Christine Auffenberg,
1,Frankfurt (Main),Sammlung E. Flersheim,
1,Frankfurt (Main),Sammlung Eduard Küchler,
1,Frankfurt (Main),Sammlung Elly Happ,
1,Frankfurt (Main),Sammlung Ernstotto zu Solms-Laubach,
1,Frankfurt (Main),Sammlung Fuld,
1,Frankfurt (Main),Sammlung Georg Seufferheld,
1,Frankfurt (Main),Sammlung H. Kahnheimer,
1,Frankfurt (Main),Sammlung H. Keller,
1,Frankfurt (Main),Sammlung H. Kessler,
1,Frankfurt (Main),Sammlung Hella Aurin,
1,Frankfurt (Main),Sammlung Johann Friedrich Wenner,
1,Frankfurt (Main),Sammlung Johann Georg Cronhardt,
1,Frankfurt (Main),Sammlung Julius Heymann,
1,Frankfurt (Main),Sammlung Karoline Freifrau von Flotow,
1,Frankfurt (Main),"Sammlung Klein, Frankfurt",
1,Frankfurt (Main),Sammlung Kurt und Marga Möllgaard,
1,Frankfurt (Main),Sammlung Leo Frobenius,
1,Frankfurt (Main),Sammlung Lulu Müller,
1,Frankfurt (Main),Sammlung M. Grunelius,
1,Frankfurt (Main),Sammlung M. von Goldschmidt,
1,Frankfurt (Main),Sammlung Martin Flersheim,
1,Frankfurt (Main),Sammlung Moritz Goldschmidt,
1,Frankfurt (Main),Sammlung Passavant-Gontard,
1,Frankfurt (Main),Sammlung Philipp Haag,
1,Frankfurt (Main),"Sammlung Robert von Hirsch, Frankfurt",
1,Frankfurt (Main),Sammlung Walther Carl,
1,Frankfurt (Main),Sammlung Walther Hauth,
1,Frankfurt (Main),Sammlung Weiller,
1,Frankfurt (Main),Sammlung des Carl Theodor von Dalberg,
1,Frankfurt (Main),Sammlung van Roy,
1,Frankfurt (Main),Stadt Frankfurt,
1,Frankfurt (Main),Stadt- und Universitätsbibliothek,
1,Frankfurt (Main),Städelsches Kunstinstitiut und Städtische Galerie,
1,Frankfurt (Main),Universitätsbibliothek,
1,Frankfurt (Main),Verein für Geschichte und Alterskunde,
1,Frankfurt (Main),private Sammlung,
1,Frankfurt (Main),unbekannte Privatsammlung,
1,Frascati,Episcopio,
1,Frauenfeld (Thurgau),Thurgauische Kunstsammlung,
1,Fredericton (New Brunswick),Beaverbrook Art Gallery,http://www.wikidata.org/entity/Q3094641
1,Freiburg,Sammlung M. Krüger,
1,Freiburg im Breisgau,Corps Alemannia,
1,Freiburg im Breisgau,"Landesamt für Denkmalpflege Baden-Württemberg, Außenstelle Freiburg",
1,Freiburg im Breisgau,Neukloster Adelhausen,
1,Freiburg im Breisgau,Sammlung Henriette Feuerbach,
1,Freiburg im Breisgau,Sammlung Hofmann,
1,Freiburg im Breisgau,Sammlung Joseph Marcus Herrmann,
1,Freiburg im Breisgau,Sammlung Vincenz Maier,
